ID,Module,pre/post,Term#,prepost#,Term,Gender#,FirstGen#,FinancialAid#,Race#,International,Application,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,interest,aspirations,beliefs,selfefficacy
273,PSYC1,pre,2,1,Fall 2021,1,2,2,2,1,2020,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,3,4,5,5,4,5,4,5,5,5,5,5,4
273,PSYC1,post,2,2,Fall 2021,1,2,2,2,1,2020,4,5,5,5,5,5,5,5,4,5,4,3,5,3,5,5,5,4,5,4,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
274,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2020,5,4,4,3,5,4,5,5,5,5,4,3,5,3,5,4,5,4,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,2,4,4,4,4,5,3,3,5,5,5,5,4
274,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2020,3,5,3,5,4,4,4,5,5,4,4,3,5,4,5,4,5,5,5,4,5,5,5,5,5,3,4,4,5,4,5,4,5,5,5,4,5,4,5,4,5,4,5,5,4,5,5,5,5,5,4,4,4,4,5,5,5
275,PSYC1,pre,2,1,Fall 2021,2,1,1,7,1,2020,2,4,4,4,4,4,3,4,4,4,3,2,4,3,4,4,4,3,4,4,4,4,3,4,4,2,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,3,4,3,4,4,3,3,4,4,3,3,4,4,4,5,4
275,PSYC1,post,2,2,Fall 2021,2,1,1,7,1,2020,3,4,4,4,4,4,3,3,2,3,3,2,4,3,4,4,4,3,4,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,3,3,4,5,4,5,5,3,3,3,3,4,4,4
276,PSYC1,pre,1,1,Spring 2021,2,2,2,6,2,2019,3,4,4,4,3,4,4,3,1,4,4,1,2,2,3,4,3,2,4,4,4,4,4,4,2,3,5,5,5,5,5,4,4,4,5,3,5,4,5,4,3,3,5,4,3,5,5,4,4,5,3,4,5,4,3,5,4
276,PSYC1,post,1,2,Spring 2021,2,2,2,6,2,2019,3,4,4,4,5,3,5,4,2,5,5,3,3,3,4,3,3,3,3,3,4,3,3,4,3,3,3,4,5,5,5,4,5,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,3,4,5
277,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2020,2,5,5,4,5,5,5,5,3,5,4,2,5,1,5,3,2,4,4,3,2,5,4,3,3,1,5,3,3,4,5,4,4,5,5,3,5,5,5,3,4,5,5,4,3,5,5,2,5,5,3,2,4,5,3,5,4
277,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2020,2,5,4,2,5,5,2,4,2,4,3,1,3,2,5,4,2,2,4,4,4,4,5,4,3,1,4,2,4,5,5,4,5,4,5,3,4,4,5,4,4,4,5,4,4,3,5,4,4,5,4,4,4,4,4,4,4
278,PSYC1,pre,1,1,Spring 2021,1,2,1,5,2,2020,3,2,2,3,3,3,3,4,3,2,4,2,3,3,3,3,3,3,4,3,3,3,3,4,3,2,4,4,4,4,5,4,4,4,5,4,4,5,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,4,4
278,PSYC1,post,1,2,Spring 2021,1,2,1,5,2,2020,3,4,3,3,3,3,3,3,3,3,3,2,4,2,4,3,3,2,4,4,4,4,4,4,3,1,3,3,3,4,5,4,5,3,5,5,3,5,4,4,5,4,4,4,3,5,4,4,4,4,4,3,3,3,4,4,4
279,PSYC1,pre,4,1,Fall 2022,1,2,1,2,2,2020,5,5,5,5,5,5,5,5,5,5,5,2,4,4,4,4,5,5,4,5,4,4,4,5,4,2,5,4,5,5,5,5,5,5,4,4,5,5,5,4,4,4,2,4,2,4,4,4,4,5,4,4,5,5,4,5,4
279,PSYC1,post,4,2,Fall 2022,1,2,1,2,2,2020,5,5,4,3,5,4,5,5,4,5,5,2,4,4,4,4,4,4,4,3,4,4,5,4,3,3,5,5,5,4,4,5,5,5,4,5,5,5,5,4,3,4,4,4,3,4,4,4,4,5,4,4,4,5,4,5,4
280,PSYC1,pre,1,1,Spring 2021,2,2,2,2,2,2020,4,5,4,5,4,4,5,4,4,5,5,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4
280,PSYC1,post,1,2,Spring 2021,2,2,2,2,2,2020,5,5,4,5,5,5,5,5,5,5,5,3,4,4,5,4,4,4,4,4,5,5,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,5,4
281,PSYC1,pre,1,1,Spring 2021,1,1,1,1,2,2019,5,4,4,3,4,4,4,4,3,4,4,3,3,3,5,4,4,3,3,2,3,3,4,4,5,3,5,4,5,4,5,5,5,5,5,5,5,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,2,4,3,5,4
281,PSYC1,post,1,2,Spring 2021,1,1,1,1,2,2019,4,5,4,3,4,4,4,4,4,4,3,2,5,3,5,4,3,3,4,2,5,3,3,4,5,2,5,3,5,5,5,4,5,4,5,4,5,5,5,3,3,4,3,3,4,3,4,3,4,4,3,3,3,4,3,5,3
282,PSYC1,pre,1,1,Spring 2021,2,2,1,7,2,2019,5,5,5,2,5,5,5,5,3,5,5,2,4,4,5,5,5,4,4,2,5,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,2,2,4,5,5,4,5,3,4,5,4,5,4
282,PSYC1,post,1,2,Spring 2021,2,2,1,7,2,2019,5,5,5,4,5,5,4,5,4,5,5,2,5,4,5,5,5,5,5,4,5,5,5,5,5,3,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,4,5,3,2,5,5,5,5,3,4,4,5,5,5,5
283,PSYC1,pre,1,1,Spring 2021,2,2,2,5,2,2019,5,5,5,5,4,5,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
283,PSYC1,post,1,2,Spring 2021,2,2,2,5,2,2019,5,5,5,4,5,5,5,5,4,5,5,3,5,4,5,4,5,4,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
284,PSYC1,pre,1,1,Spring 2021,1,1,1,7,2,2019,2,3,3,5,4,4,2,4,1,3,3,4,4,2,2,3,5,1,5,5,4,4,4,3,5,2,5,2,3,4,5,5,4,2,5,5,4,4,5,3,4,3,2,4,2,5,3,3,5,4,3,3,4,3,4,4,3
284,PSYC1,post,1,2,Spring 2021,1,1,1,7,2,2019,2,4,3,3,4,4,2,4,2,3,3,3,4,3,5,3,4,3,4,5,5,4,4,3,5,3,4,4,4,5,5,5,4,3,5,5,4,4,5,3,4,3,3,4,2,5,2,4,4,5,4,2,4,3,4,4,4
285,PSYC1,pre,4,1,Fall 2022,2,2,1,2,2,2019,4,5,5,5,5,5,4,5,4,4,4,3,5,4,5,4,4,3,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,4,4,5,4,4,4,5,4,4,5,5,4,5,4
285,PSYC1,post,4,2,Fall 2022,2,2,1,2,2,2019,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5
286,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2020,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,3,5,4,4,5,4,4,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5
286,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2020,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,5,5,5,5,5,5,5,3,5,4,5,4,5,4,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5
287,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2020,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,2,3,3,4,3,3,3,1,3,3,3,3
287,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2020,4,5,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3,3
288,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2020,3,5,4,4,5,4,4,4,5,5,4,2,4,2,5,3,3,4,4,5,4,5,4,4,5,2,5,4,5,5,5,4,5,5,5,5,5,4,5,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,5,4
288,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2020,4,5,3,3,4,4,4,5,5,5,5,2,4,3,4,3,3,3,5,4,4,4,4,5,4,3,4,4,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,3,3,4,4,3,5,5,4,3,4,4,4,5,4
289,PSYC1,pre,1,1,Spring 2021,1,2,2,6,2,2020,3,4,3,2,3,3,4,4,3,3,4,1,3,2,4,3,2,2,5,3,2,2,3,4,2,2,3,4,4,3,4,2,4,3,4,2,2,4,4,3,2,2,3,2,2,3,3,4,4,4,3,2,4,3,2,4,3
289,PSYC1,post,1,2,Spring 2021,1,2,2,6,2,2020,4,4,2,4,3,3,4,4,2,3,3,3,3,2,4,2,4,4,4,2,3,4,4,3,3,2,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4
290,PSYC1,pre,1,1,Spring 2021,1,2,1,7,2,2020,4,3,3,2,3,4,3,4,3,4,2,1,4,3,4,3,3,2,4,2,4,4,4,4,2,1,3,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,4,2,4,3,4,4,3,3,3,3,3,4,3
290,PSYC1,post,1,2,Spring 2021,1,2,1,7,2,2020,4,4,4,3,3,4,4,4,4,4,3,1,3,2,4,4,3,2,3,2,4,4,4,4,3,2,4,4,4,4,5,4,4,4,5,4,4,4,5,3,4,3,3,3,3,2,4,3,4,4,3,3,3,4,3,4,3
291,PSYC1,pre,1,1,Spring 2021,2,2,1,3,2,2020,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
291,PSYC1,post,1,2,Spring 2021,2,2,1,3,2,2020,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,5,5,5,3,5,4,5,4,4,5,5,5,5,5,3,3,3,5
292,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2020,3,3,4,4,4,4,4,2,3,4,2,2,3,3,4,4,3,4,4,3,4,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,4,2,3,4,2,4,4,3,4,4,4,3,4,3
292,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2020,4,2,4,4,2,3,5,4,2,4,3,2,4,2,4,4,3,2,3,4,4,4,4,3,2,1,4,4,4,5,4,4,4,4,5,4,5,4,5,2,1,3,3,3,2,3,3,4,3,4,2,4,4,4,3,4,3
293,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2020,5,5,5,4,5,5,5,5,5,5,5,3,5,4,5,4,5,5,5,5,5,5,5,4,4,1,5,5,5,5,5,5,5,4,5,5,5,5,5,3,4,5,3,4,4,4,5,3,5,5,4,2,4,5,5,5,4
293,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2020,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5
294,PSYC1,pre,4,1,Fall 2022,1,2,2,7,2,2020,3,4,3,3,4,4,4,3,4,4,3,3,3,3,4,3,3,3,3,3,3,4,3,4,3,3,4,4,3,4,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4
294,PSYC1,post,4,2,Fall 2022,1,2,2,7,2,2020,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,3,3,2,4,2,3,3,3,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,4,4,3,4,4,3,4,4,5,4,3,3,4,4
295,PSYC1,pre,2,1,Fall 2021,1,2,2,2,2,2020,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
295,PSYC1,post,2,2,Fall 2021,1,2,2,2,2,2020,5,5,5,5,5,5,5,5,5,5,5,2,4,2,4,4,4,4,2,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,5,4,4,4,3,4,3,5,4,5,4,5,4
296,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2020,2,2,2,2,2,2,2,2,2,2,2,3,4,3,4,3,4,2,3,3,4,2,4,4,2,2,2,4,4,2,2,2,2,2,4,4,2,2,4,2,2,2,2,2,2,4,2,2,4,2,2,2,4,2,3,2,2
296,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
297,PSYC1,pre,1,1,Spring 2021,1,2,1,7,2,2020,4,3,3,3,3,4,4,4,4,3,4,5,4,5,2,2,5,5,5,1,2,1,2,2,5,5,1,3,1,2,1,1,1,1,1,4,1,1,1,4,2,2,2,2,2,2,4,4,2,2,2,2,4,4,4,1,2
297,PSYC1,post,1,2,Spring 2021,1,2,1,7,2,2020,3,2,2,4,2,2,2,2,2,2,2,4,4,4,3,4,4,4,2,4,4,3,4,4,2,4,4,2,3,4,4,3,2,2,4,4,3,2,2,2,4,4,4,4,4,3,4,4,3,4,2,4,2,2,4,3,4
298,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2020,4,2,3,2,4,2,2,4,2,3,3,2,3,2,3,2,3,2,3,2,2,3,3,3,2,1,3,3,3,4,4,3,4,3,4,2,3,3,3,4,2,3,2,3,2,1,4,3,4,4,4,2,1,3,2,3,3
298,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2020,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,1,3,4,3,3,4,4,3,2,4,3,3,2,3,3,1,3,1,1,2,1,1,2,1,3,1,1,1,2,1,3,1
299,PSYC1,pre,1,1,Spring 2021,2,1,1,7,2,2020,4,4,4,4,4,4,4,4,2,4,2,2,4,4,4,4,4,2,5,2,5,5,5,5,5,2,4,4,4,4,5,4,4,4,4,4,4,4,4,2,4,4,4,2,1,4,2,4,4,5,2,1,4,4,4,4,4
299,PSYC1,post,1,2,Spring 2021,2,1,1,7,2,2020,2,4,4,4,4,4,4,4,4,5,4,2,4,4,4,4,4,5,5,2,5,5,4,3,4,2,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,2,4,4,5,4,4,5,4,2,4,4,4,4,4
300,PSYC1,pre,1,1,Spring 2021,2,2,1,2,2,2020,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4
300,PSYC1,post,1,2,Spring 2021,2,2,1,2,2,2020,4,5,4,5,4,5,4,4,4,5,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,5,4,5,4,5,5,5,4,4,4,4,4,5,5,4,4,5,5,4,4,4,4,4,4,4
301,PSYC1,pre,1,1,Spring 2021,1,2,2,5,2,2020,5,5,4,3,5,5,3,5,4,3,4,2,4,2,4,2,3,2,4,3,2,4,3,5,5,2,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,5,5,4,5,4,5,5,4,4,3,4,3,4,4
301,PSYC1,post,1,2,Spring 2021,1,2,2,5,2,2020,3,4,3,3,3,4,2,4,4,4,3,3,4,2,3,4,2,3,2,4,4,5,4,4,4,1,4,3,3,4,5,3,4,4,3,4,4,3,5,5,5,5,5,5,4,5,4,4,5,4,4,5,4,3,4,4,5
302,PSYC1,pre,1,1,Spring 2021,1,2,1,7,2,2020,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
302,PSYC1,post,1,2,Spring 2021,1,2,1,7,2,2020,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
303,PSYC1,pre,2,1,Fall 2021,1,2,1,4,2,2020,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,3,3,3,3,3,1,3,2,4,2,4,3
303,PSYC1,post,2,2,Fall 2021,1,2,1,4,2,2020,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,3,3,2,2,2,3,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,2,3,3,3,1,1,1,1,1,2,3,2
304,PSYC1,pre,1,1,Spring 2021,1,2,1,4,2,2020,2,4,3,4,4,4,4,3,3,4,2,2,3,2,3,3,4,4,3,3,3,3,4,4,2,2,4,4,4,4,5,5,4,4,4,5,4,4,4,3,3,3,3,3,4,3,3,3,4,4,3,3,2,4,3,4,3
304,PSYC1,post,1,2,Spring 2021,1,2,1,4,2,2020,3,4,4,4,4,4,4,4,4,4,4,3,4,3,5,4,4,4,4,4,4,4,4,4,4,3,5,4,3,3,4,4,3,4,3,4,4,4,4,4,3,3,3,3,3,4,3,3,3,4,3,3,4,4,4,4,3
305,PSYC1,pre,2,1,Fall 2021,2,2,2,7,2,2020,4,3,4,5,4,4,4,5,4,4,4,3,3,3,4,3,4,4,4,3,3,4,4,4,3,3,5,5,4,5,5,4,5,4,5,3,4,5,5,5,4,4,4,4,4,4,3,5,5,5,5,4,4,4,3,5,4
305,PSYC1,post,2,2,Fall 2021,2,2,2,7,2,2020,4,5,5,4,4,5,5,4,3,4,4,3,4,5,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,5,5,5,5,4,4,5,4,5,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4
306,PSYC1,pre,1,1,Spring 2021,1,2,2,5,2,2020,4,4,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,5,1,4,3,4,3,4,3,4,3,5,3,4,3,4,2,2,4,4,2,4,2,4,3,3,4,2,4,2,1,1,4,3
306,PSYC1,post,1,2,Spring 2021,1,2,2,5,2,2020,4,4,2,3,4,4,3,4,2,4,1,1,4,1,5,3,3,3,4,2,4,4,4,4,5,1,4,3,3,4,4,3,4,3,4,4,4,3,4,4,3,4,4,3,4,2,4,4,4,4,4,4,2,4,4,4,4
307,PSYC1,pre,1,1,Spring 2021,1,2,2,2,2,2020,4,5,5,5,5,4,5,5,4,5,5,3,5,4,5,3,4,5,4,2,3,4,4,5,4,2,5,4,5,5,5,5,5,4,5,5,5,4,5,4,4,4,4,4,4,3,4,4,5,4,4,3,4,5,4,5,4
307,PSYC1,post,1,2,Spring 2021,1,2,2,2,2,2020,4,5,5,3,4,3,4,4,2,4,4,2,4,2,5,4,4,4,5,2,4,4,4,4,2,2,4,4,4,4,5,5,5,4,5,4,5,4,5,4,4,5,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4
308,PSYC1,pre,4,1,Fall 2022,2,2,1,7,2,2020,3,4,4,4,4,5,3,5,3,4,4,3,3,3,4,3,3,2,3,3,3,3,4,4,3,3,4,5,5,4,5,4,5,5,5,5,4,5,5,4,4,4,4,4,5,4,4,4,4,4,5,4,5,4,3,5,4
308,PSYC1,post,4,2,Fall 2022,2,2,1,7,2,2020,4,5,4,4,5,4,4,4,4,5,5,3,4,4,4,4,4,3,5,4,4,4,5,4,4,4,5,5,4,4,5,5,5,4,4,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,4,5,4,4,5,5
309,PSYC1,pre,1,1,Spring 2021,1,2,2,7,2,2020,4,4,4,5,4,4,5,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,5,4,4,3,4,4,5,4,4,5,4,4,4,4,5,4,4,5,4,4,4,5,4,4,5,5,5,5,5,5,4,4,4,4,5
309,PSYC1,post,1,2,Spring 2021,1,2,2,7,2,2020,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,5,5,4,4,5,4,4,4,4
310,PSYC1,pre,1,1,Spring 2021,1,2,1,6,2,2020,5,5,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
310,PSYC1,post,1,2,Spring 2021,1,2,1,6,2,2020,4,4,4,4,5,4,4,4,4,4,4,3,4,3,4,3,4,4,3,5,4,5,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,5,4,4,4,4
311,PSYC1,pre,2,1,Fall 2021,1,2,1,7,2,2020,2,3,3,2,3,4,3,3,3,3,3,2,4,2,3,4,3,3,3,3,3,3,4,4,5,2,4,4,4,3,4,4,4,3,5,4,4,4,5,4,3,3,4,3,3,2,4,3,4,4,3,3,2,3,3,4,3
311,PSYC1,post,2,2,Fall 2021,1,2,1,7,2,2020,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,5,4,4,4,3,3,3,5,5,5,3,5,4,4,4,3,3,4,3,5,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,2,3,4,4,4
312,PSYC1,pre,1,1,Spring 2021,1,2,2,4,2,2020,2,4,4,3,4,4,3,3,3,3,3,2,4,3,5,3,4,3,4,3,3,3,5,4,5,2,5,4,4,4,5,4,4,4,5,4,4,4,5,4,4,3,3,4,3,3,4,3,4,4,3,3,4,3,3,4,4
312,PSYC1,post,1,2,Spring 2021,1,2,2,4,2,2020,2,3,4,3,4,4,4,4,4,3,3,3,4,3,4,4,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3
313,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2020,5,5,5,5,5,5,5,5,4,5,5,3,5,4,5,5,5,4,5,3,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,3,4,4,4,4,5,4,4,4,4,5,5,5,4
313,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2020,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,4,5,5,4,5,4,5,5,5,4
314,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2020,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,5,5,4,4,5,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,4,5
314,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2020,3,4,4,3,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,5,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4
315,PSYC1,pre,1,1,Spring 2021,2,2,2,7,2,2020,3,4,3,2,4,3,3,4,2,3,2,2,4,2,3,2,2,4,2,2,3,2,4,3,2,1,3,5,3,5,5,2,4,4,4,4,3,5,3,4,2,4,2,3,4,2,3,3,4,4,4,3,2,3,2,4,3
315,PSYC1,post,1,2,Spring 2021,2,2,2,7,2,2020,2,3,4,2,4,3,2,3,2,3,2,1,2,2,4,2,4,2,3,1,2,3,2,3,3,1,5,5,4,4,4,2,5,4,5,5,3,4,5,4,4,4,4,4,4,2,4,4,4,4,4,4,4,3,2,4,4
316,PSYC1,pre,1,1,Spring 2021,2,1,1,5,2,2020,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,3,2,5,4,5,4,3,4,4,3,2,2,3,3,2,2,2,3,3,4,2,3,3,3,2,4,3
316,PSYC1,post,1,2,Spring 2021,2,1,1,5,2,2020,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
317,PSYC1,pre,1,1,Spring 2021,2,2,1,7,1,2020,2,5,4,4,3,4,5,4,4,4,2,2,2,2,5,4,5,4,3,3,3,4,5,5,3,2,5,5,5,5,5,5,5,4,5,5,5,3,5,4,3,3,4,3,4,3,3,3,4,5,4,4,3,4,3,5,4
317,PSYC1,post,1,2,Spring 2021,2,2,1,7,1,2020,4,4,4,4,4,5,5,5,5,5,4,3,4,3,4,4,5,5,5,5,4,5,5,5,3,3,5,5,4,5,4,5,5,5,5,4,4,5,5,5,4,5,4,4,5,4,5,5,4,5,4,4,3,4,4,5,4
318,PSYC1,pre,1,1,Spring 2021,2,2,1,3,2,2020,4,5,4,4,4,4,3,3,3,4,3,4,4,3,2,3,4,3,4,3,4,4,3,4,4,1,5,4,4,4,4,4,4,5,5,4,4,5,4,5,4,4,3,4,3,4,4,5,3,4,4,4,4,4,4,4,4
